date_time	sensorID	variable	value
2020-09-23T11:34:00Z	station_08/multisens_08	Relative Humidity	38.9
2020-09-23T14:36:00Z	station_08/par_08	PAR	609
2020-09-23T15:24:00Z	station_08/multisens_08	Relative Humidity	37.3
2020-09-23T15:29:00Z	station_08/multisens_08	Temperature	32.65
2020-09-23T17:13:00Z	station_08/par_08	PAR	74
2020-09-23T17:32:00Z	station_08/multisens_08	Temperature	27.74
2020-09-23T17:33:00Z	station_08/multisens_08	Relative Humidity	65.75
2020-09-23T18:35:00Z	station_08/par_08	PAR	0
2020-09-23T19:15:00Z	station_08/multisens_08	Relative Humidity	50.16
2020-09-23T20:05:00Z	station_08/multisens_08	Temperature	25.99
2020-09-23T20:39:00Z	station_08/par_08	PAR	0
2020-09-23T22:00:00Z	station_08/multisens_08	Relative Humidity	57.2
2020-09-23T23:01:00Z	station_08/multisens_08	Temperature	22
2020-09-23T23:05:00Z	station_08/par_08	PAR	0
2020-09-23T23:39:00Z	station_08/multisens_08	Relative Humidity	72.84
2020-09-24T00:16:00Z	station_08/multisens_08	Temperature	20.6
2020-09-24T01:13:00Z	station_08/par_08	PAR	0
2020-09-24T01:14:00Z	station_08/multisens_08	Relative Humidity	71.18
2020-09-24T02:22:00Z	station_08/multisens_08	Temperature	19.04
2020-09-24T03:48:00Z	station_08/multisens_08	Temperature	19.9
2020-09-24T05:02:00Z	station_08/multisens_08	Relative Humidity	82.04
2020-09-24T05:52:00Z	station_08/par_08	PAR	0
2020-09-24T06:54:00Z	station_08/multisens_08	Temperature	17.17
2020-09-24T06:54:00Z	station_08/multisens_08	Relative Humidity	88.12
2020-09-24T08:13:00Z	station_08/par_08	PAR	54
2020-09-24T09:17:00Z	station_08/multisens_08	Temperature	27.52
2020-09-24T10:14:00Z	station_08/multisens_08	Relative Humidity	40.13
2020-09-24T10:31:00Z	station_08/par_08	PAR	937
2020-09-24T10:54:00Z	station_08/par_08	PAR	280
2020-09-24T12:26:00Z	station_08/multisens_08	Temperature	35.82
2020-09-24T12:27:00Z	station_08/multisens_08	Relative Humidity	27.71
2020-09-24T13:34:00Z	station_08/multisens_08	Temperature	29.28
2020-09-24T13:50:00Z	station_08/multisens_08	Relative Humidity	48.71
2020-09-24T14:44:00Z	station_08/par_08	PAR	763
2020-09-24T16:14:00Z	station_08/par_08	PAR	87
2020-09-24T16:25:00Z	station_08/multisens_08	Temperature	30.98
2020-09-24T16:25:00Z	station_08/multisens_08	Relative Humidity	48.42
2020-09-24T18:20:00Z	station_08/par_08	PAR	0
2020-09-24T18:23:00Z	station_08/multisens_08	Temperature	25.83
2020-09-24T19:52:00Z	station_08/multisens_08	Relative Humidity	79.1
2020-09-24T20:27:00Z	station_08/par_08	PAR	0
2020-09-24T22:14:00Z	station_08/multisens_08	Temperature	21.35
2020-09-24T22:14:00Z	station_08/multisens_08	Relative Humidity	86.46
2020-09-24T22:30:00Z	station_08/par_08	PAR	0
2020-09-24T23:13:00Z	station_08/multisens_08	Temperature	21.76
2020-09-24T23:41:00Z	station_08/multisens_08	Relative Humidity	79.48
2020-09-25T00:33:00Z	station_08/par_08	PAR	0
2020-09-25T00:51:00Z	station_08/multisens_08	Temperature	23.77
2020-09-25T00:51:00Z	station_08/multisens_08	Relative Humidity	44.38
2020-09-25T02:34:00Z	station_08/par_08	PAR	0
2020-09-25T02:37:00Z	station_08/multisens_08	Temperature	19.22
2020-09-25T02:37:00Z	station_08/multisens_08	Relative Humidity	85.83
2020-09-25T05:07:00Z	station_08/multisens_08	Temperature	17.8
2020-09-25T05:45:00Z	station_08/multisens_08	Relative Humidity	93.22
2020-09-25T06:18:00Z	station_08/par_08	PAR	0
2020-09-25T07:35:00Z	station_08/multisens_08	Temperature	20.53
2020-09-25T07:37:00Z	station_08/multisens_08	Relative Humidity	86.83
2020-09-25T08:32:00Z	station_08/par_08	PAR	87
2020-09-25T09:39:00Z	station_08/multisens_08	Relative Humidity	46.12
2020-09-25T10:04:00Z	station_08/multisens_08	Temperature	29.95
2020-09-25T10:38:00Z	station_08/par_08	PAR	454
2020-09-25T11:55:00Z	station_08/par_08	PAR	757
2020-09-25T12:38:00Z	station_08/multisens_08	Relative Humidity	92.85
2020-09-25T12:50:00Z	station_08/multisens_08	Temperature	25.46
2020-09-25T13:22:00Z	station_08/par_08	PAR	125
2020-09-25T14:17:00Z	station_08/multisens_08	Temperature	29.83
2020-09-25T14:25:00Z	station_08/multisens_08	Relative Humidity	57.9
2020-09-25T15:24:00Z	station_08/par_08	PAR	557
2020-09-25T16:15:00Z	station_08/multisens_08	Temperature	30.57
2020-09-25T16:56:00Z	station_08/multisens_08	Relative Humidity	46.05
2020-09-25T18:00:00Z	station_08/multisens_08	Relative Humidity	56.93
2020-09-25T18:20:00Z	station_08/par_08	PAR	0
2020-09-25T20:02:00Z	station_08/multisens_08	Temperature	25.15
2020-09-25T22:00:00Z	station_08/multisens_08	Relative Humidity	100
2020-09-28T22:42:00Z	station_08/multisens_08	Relative Humidity	77.16
2020-09-28T23:26:00Z	station_08/multisens_08	Temperature	16.25
2020-09-28T23:28:00Z	station_08/par_08	PAR	0
2020-09-29T08:37:00Z	station_08/multisens_08	Temperature	17.93
2020-09-29T08:52:00Z	station_08/par_08	PAR	67
2020-09-29T09:44:00Z	station_08/multisens_08	Relative Humidity	71.81
2020-09-29T10:57:00Z	station_08/multisens_08	Relative Humidity	47.48
2020-09-29T11:32:00Z	station_08/multisens_08	Temperature	23.01
2020-09-29T11:34:00Z	station_08/par_08	PAR	721
2020-09-29T12:36:00Z	station_08/multisens_08	Temperature	31.56
2020-09-29T12:36:00Z	station_08/multisens_08	Relative Humidity	36.11
2020-09-29T12:48:00Z	station_08/par_08	PAR	116
2020-09-29T14:11:00Z	station_08/par_08	PAR	731
2020-09-29T15:56:00Z	station_08/multisens_08	Temperature	33.22
2020-09-29T15:56:00Z	station_08/multisens_08	Relative Humidity	27.85
2020-09-29T16:38:00Z	station_08/par_08	PAR	51
2020-09-29T16:52:00Z	station_08/multisens_08	Temperature	27.17
2020-09-29T17:57:00Z	station_08/multisens_08	Relative Humidity	36.79
2020-09-29T18:28:00Z	station_08/par_08	PAR	0
2020-09-29T19:20:00Z	station_08/multisens_08	Temperature	21.8
2020-09-29T19:21:00Z	station_08/multisens_08	Relative Humidity	51.17
2020-09-29T20:20:00Z	station_08/par_08	PAR	0
2020-09-29T21:42:00Z	station_08/multisens_08	Relative Humidity	63.81
2020-09-29T22:20:00Z	station_08/multisens_08	Temperature	18.7
2020-09-29T22:22:00Z	station_08/par_08	PAR	0
2020-09-29T22:51:00Z	station_08/multisens_08	Temperature	16.38
2020-09-29T22:51:00Z	station_08/multisens_08	Relative Humidity	82.42
2020-09-30T00:26:00Z	station_08/par_08	PAR	0
2020-09-30T01:12:00Z	station_08/multisens_08	Relative Humidity	79.36
2020-09-30T02:08:00Z	station_08/multisens_08	Temperature	15.27
2020-09-30T02:21:00Z	station_08/par_08	PAR	0
2020-09-30T02:26:00Z	station_08/multisens_08	Relative Humidity	80.92
2020-09-30T02:50:00Z	station_08/multisens_08	Temperature	14.02
2020-09-30T04:37:00Z	station_08/multisens_08	Relative Humidity	96.26
2020-09-30T05:47:00Z	station_08/multisens_08	Temperature	12.22
2020-09-30T06:08:00Z	station_08/par_08	PAR	0
2020-09-30T07:53:00Z	station_08/multisens_08	Relative Humidity	92.71
2020-09-30T07:56:00Z	station_08/multisens_08	Temperature	13.89
2020-09-30T07:58:00Z	station_08/par_08	PAR	38
2020-09-30T08:51:00Z	station_08/multisens_08	Temperature	19.85
2020-09-30T08:52:00Z	station_08/multisens_08	Relative Humidity	61.92
2020-09-30T09:58:00Z	station_08/par_08	PAR	193
2020-09-30T11:13:00Z	station_08/multisens_08	Relative Humidity	36.91
2020-09-30T11:14:00Z	station_08/multisens_08	Temperature	27.55
2020-09-30T12:04:00Z	station_08/par_08	PAR	715
2020-09-30T13:14:00Z	station_08/multisens_08	Relative Humidity	27.43
2020-09-30T13:14:00Z	station_08/par_08	PAR	360
2020-09-30T13:17:00Z	station_08/multisens_08	Temperature	31.9
2020-09-30T14:36:00Z	station_08/par_08	PAR	654
2020-09-30T16:40:00Z	station_08/multisens_08	Relative Humidity	30.51
2020-09-30T16:42:00Z	station_08/multisens_08	Temperature	28.72
2020-09-30T17:14:00Z	station_08/multisens_08	Relative Humidity	39.85
2020-09-30T17:14:00Z	station_08/par_08	PAR	61
2020-09-30T18:05:00Z	station_08/multisens_08	Temperature	22.91
2020-09-30T19:06:00Z	station_08/par_08	PAR	0
2020-09-30T20:33:00Z	station_08/multisens_08	Relative Humidity	65
2020-09-30T20:40:00Z	station_08/multisens_08	Temperature	19.18
2020-09-30T21:46:00Z	station_08/par_08	PAR	0
2020-09-08T07:04:00Z	station_09/multisens_09	Temperature	23.5
2020-09-08T08:07:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-08T09:20:00Z	station_09/par_09	PAR	447
2020-09-08T09:22:00Z	station_09/co2_09	CO2	457
2020-09-08T12:10:00Z	station_09/co2_09	CO2	586
2020-09-08T13:30:00Z	station_09/multisens_09	Temperature	40.49
2020-09-08T13:30:00Z	station_09/multisens_09	Relative Humidity	30.58
2020-09-08T13:57:00Z	station_09/par_09	PAR	683
2020-09-08T17:47:00Z	station_09/par_09	PAR	54
2020-09-08T20:40:00Z	station_09/multisens_09	Temperature	21.64
2020-09-08T22:06:00Z	station_09/co2_09	CO2	631
2020-09-08T23:07:00Z	station_09/multisens_09	Relative Humidity	96.45
2020-09-09T00:47:00Z	station_09/multisens_09	Relative Humidity	67.7
2020-09-09T06:26:00Z	station_09/co2_09	CO2	602
2020-09-09T06:29:00Z	station_09/par_09	PAR	0
2020-09-09T06:31:00Z	station_09/multisens_09	Temperature	22.2
2020-09-09T07:07:00Z	station_09/multisens_09	Relative Humidity	79.33
2020-09-09T10:11:00Z	station_09/co2_09	CO2	407
2020-09-09T13:31:00Z	station_09/multisens_09	Temperature	39.85
2020-09-09T13:42:00Z	station_09/par_09	PAR	692
2020-09-09T14:19:00Z	station_09/multisens_09	Relative Humidity	26.78
2020-09-09T15:57:00Z	station_09/co2_09	CO2	556
2020-09-09T17:31:00Z	station_09/par_09	PAR	67
2020-09-09T20:55:00Z	station_09/multisens_09	Temperature	25.83
2020-09-10T03:54:00Z	station_09/multisens_09	Relative Humidity	70.97
2020-09-10T04:14:00Z	station_09/multisens_09	Temperature	23
2020-09-10T04:19:00Z	station_09/par_09	PAR	0
2020-09-10T04:27:00Z	station_09/co2_09	CO2	574
2020-09-10T07:08:00Z	station_09/multisens_09	Relative Humidity	82.87
2020-09-10T09:13:00Z	station_09/par_09	PAR	480
2020-09-10T10:19:00Z	station_09/multisens_09	Temperature	38.15
2020-09-10T13:21:00Z	station_09/multisens_09	Relative Humidity	26.94
2020-09-10T13:32:00Z	station_09/co2_09	CO2	381
2020-09-10T13:44:00Z	station_09/par_09	PAR	766
2020-09-10T15:26:00Z	station_09/multisens_09	Temperature	40.39
2020-09-10T18:48:00Z	station_09/multisens_09	Relative Humidity	37.48
2020-09-10T18:48:00Z	station_09/par_09	PAR	6
2020-09-10T21:12:00Z	station_09/multisens_09	Temperature	26.47
2020-09-11T01:56:00Z	station_09/co2_09	CO2	565
2020-09-11T04:12:00Z	station_09/multisens_09	Relative Humidity	87.97
2020-09-11T06:37:00Z	station_09/multisens_09	Temperature	21.45
2020-09-11T08:57:00Z	station_09/par_09	PAR	480
2020-09-11T09:40:00Z	station_09/co2_09	CO2	342
2020-09-11T12:15:00Z	station_09/par_09	PAR	106
2020-09-11T14:09:00Z	station_09/multisens_09	Temperature	39.48
2020-09-11T14:09:00Z	station_09/multisens_09	Relative Humidity	26.78
2020-09-15T00:41:00Z	station_09/co2_09	CO2	578
2020-09-15T06:28:00Z	station_09/multisens_09	Temperature	19.99
2020-09-15T06:28:00Z	station_09/multisens_09	Relative Humidity	82.17
2020-09-15T06:46:00Z	station_09/par_09	PAR	0
2020-09-15T09:42:00Z	station_09/par_09	PAR	312
2020-09-15T09:45:00Z	station_09/co2_09	CO2	353
2020-09-15T15:12:00Z	station_09/multisens_09	Relative Humidity	24.58
2020-09-15T15:22:00Z	station_09/multisens_09	Temperature	37.15
2020-09-15T19:41:00Z	station_09/par_09	PAR	0
2020-09-15T23:00:00Z	station_09/multisens_09	Temperature	21.74
2020-09-16T00:35:00Z	station_09/multisens_09	Relative Humidity	99.81
2020-09-16T02:49:00Z	station_09/co2_09	CO2	553
2020-09-16T06:21:00Z	station_09/multisens_09	Temperature	20.08
2020-09-16T07:14:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-16T09:02:00Z	station_09/par_09	PAR	377
2020-09-16T10:28:00Z	station_09/co2_09	CO2	351
2020-09-16T13:24:00Z	station_09/multisens_09	Relative Humidity	28.58
2020-09-16T13:42:00Z	station_09/multisens_09	Temperature	38.41
2020-09-16T14:05:00Z	station_09/par_09	PAR	638
2020-09-16T17:23:00Z	station_09/par_09	PAR	51
2020-09-16T19:14:00Z	station_09/multisens_09	Temperature	19.68
2020-09-17T00:43:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-17T05:01:00Z	station_09/co2_09	CO2	518
2020-09-17T08:47:00Z	station_09/par_09	PAR	331
2020-09-17T11:04:00Z	station_09/multisens_09	Temperature	34.71
2020-09-17T11:04:00Z	station_09/multisens_09	Relative Humidity	40.9
2020-09-17T12:48:00Z	station_09/multisens_09	Temperature	29.4
2020-09-17T14:17:00Z	station_09/par_09	PAR	560
2020-09-17T14:21:00Z	station_09/co2_09	CO2	427
2020-09-17T17:32:00Z	station_09/multisens_09	Relative Humidity	38.25
2020-09-17T18:52:00Z	station_09/par_09	PAR	0
2020-09-17T19:01:00Z	station_09/co2_09	CO2	513
2020-09-17T23:32:00Z	station_09/multisens_09	Temperature	24.7
2020-09-17T23:46:00Z	station_09/multisens_09	Relative Humidity	66.28
2020-09-18T07:02:00Z	station_09/par_09	PAR	3
2020-09-18T07:29:00Z	station_09/multisens_09	Temperature	24.43
2020-09-18T07:51:00Z	station_09/multisens_09	Relative Humidity	67.06
2020-09-18T08:59:00Z	station_09/co2_09	CO2	436
2020-09-18T13:26:00Z	station_09/par_09	PAR	692
2020-09-18T13:29:00Z	station_09/multisens_09	Temperature	40.41
2020-09-18T14:25:00Z	station_09/multisens_09	Relative Humidity	25.64
2020-09-18T17:37:00Z	station_09/multisens_09	Relative Humidity	31
2020-09-18T18:33:00Z	station_09/par_09	PAR	9
2020-09-18T20:19:00Z	station_09/multisens_09	Temperature	27.78
2020-09-18T22:15:00Z	station_09/co2_09	CO2	500
2020-09-19T03:22:00Z	station_09/multisens_09	Relative Humidity	76.17
2020-09-19T04:54:00Z	station_09/multisens_09	Temperature	23.04
2020-09-19T04:54:00Z	station_09/par_09	PAR	0
2020-09-19T08:27:00Z	station_09/multisens_09	Relative Humidity	77.92
2020-09-19T09:08:00Z	station_09/par_09	PAR	331
2020-09-19T09:24:00Z	station_09/co2_09	CO2	324
2020-09-19T10:21:00Z	station_09/multisens_09	Temperature	36.42
2020-09-19T12:33:00Z	station_09/co2_09	CO2	471
2020-09-19T13:51:00Z	station_09/par_09	PAR	705
2020-09-19T13:56:00Z	station_09/multisens_09	Relative Humidity	28.28
2020-09-19T14:11:00Z	station_09/multisens_09	Temperature	38.85
2020-09-19T18:46:00Z	station_09/par_09	PAR	0
2020-09-19T20:01:00Z	station_09/co2_09	CO2	522
2020-09-19T20:24:00Z	station_09/multisens_09	Temperature	25.58
2020-09-20T00:58:00Z	station_09/multisens_09	Relative Humidity	99.53
2020-09-20T06:41:00Z	station_09/par_09	PAR	0
2020-09-20T06:56:00Z	station_09/co2_09	CO2	516
2020-09-20T06:59:00Z	station_09/multisens_09	Temperature	18.95
2020-09-20T07:30:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-20T09:44:00Z	station_09/co2_09	CO2	314
2020-09-20T10:45:00Z	station_09/multisens_09	Relative Humidity	38.46
2020-09-20T13:35:00Z	station_09/par_09	PAR	676
2020-09-20T14:01:00Z	station_09/multisens_09	Temperature	37.72
2020-09-20T17:25:00Z	station_09/co2_09	CO2	490
2020-09-20T17:40:00Z	station_09/par_09	PAR	45
2020-09-20T18:59:00Z	station_09/multisens_09	Temperature	27.14
2020-09-20T19:39:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-21T04:16:00Z	station_09/co2_09	CO2	538
2020-09-21T05:46:00Z	station_09/multisens_09	Temperature	20.18
2020-09-21T05:58:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-21T05:58:00Z	station_09/par_09	PAR	0
2020-09-21T13:58:00Z	station_09/par_09	PAR	631
2020-09-21T14:00:00Z	station_09/co2_09	CO2	351
2020-09-21T14:03:00Z	station_09/multisens_09	Temperature	34.71
2020-09-21T14:03:00Z	station_09/multisens_09	Relative Humidity	59.33
2020-09-21T16:07:00Z	station_09/multisens_09	Temperature	27.22
2020-09-21T16:07:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-21T16:07:00Z	station_09/par_09	PAR	12
2020-09-21T16:07:00Z	station_09/co2_09	CO2	480
2020-09-22T00:44:00Z	station_09/co2_09	CO2	526
2020-09-22T05:05:00Z	station_09/multisens_09	Temperature	18.88
2020-09-22T06:30:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-22T06:30:00Z	station_09/par_09	PAR	0
2020-09-22T09:35:00Z	station_09/co2_09	CO2	272
2020-09-22T09:45:00Z	station_09/multisens_09	Temperature	33.56
2020-09-22T11:34:00Z	station_09/multisens_09	Relative Humidity	43.6
2020-09-22T13:34:00Z	station_09/par_09	PAR	560
2020-09-22T16:09:00Z	station_09/multisens_09	Temperature	33.91
2020-09-22T17:49:00Z	station_09/par_09	PAR	16
2020-09-22T18:06:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-22T20:50:00Z	station_09/co2_09	CO2	508
2020-09-22T22:02:00Z	station_09/multisens_09	Temperature	23.02
2020-09-23T02:21:00Z	station_09/multisens_09	Relative Humidity	81.41
2020-09-23T03:09:00Z	station_09/par_09	PAR	0
2020-09-23T07:01:00Z	station_09/par_09	PAR	3
2020-09-23T07:19:00Z	station_09/multisens_09	Temperature	19.75
2020-09-23T08:49:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-23T11:17:00Z	station_09/multisens_09	Relative Humidity	39.41
2020-09-23T11:39:00Z	station_09/co2_09	CO2	492
2020-09-23T13:38:00Z	station_09/par_09	PAR	638
2020-09-23T14:00:00Z	station_09/multisens_09	Temperature	38.06
2020-09-23T17:58:00Z	station_09/par_09	PAR	19
2020-09-23T18:31:00Z	station_09/multisens_09	Temperature	27.37
2020-09-23T18:31:00Z	station_09/multisens_09	Relative Humidity	89.74
2020-09-23T23:19:00Z	station_09/co2_09	CO2	536
2020-09-24T06:45:00Z	station_09/par_09	PAR	0
2020-09-24T06:45:00Z	station_09/co2_09	CO2	520
2020-09-24T06:54:00Z	station_09/multisens_09	Temperature	17.07
2020-09-24T07:06:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-24T09:41:00Z	station_09/co2_09	CO2	271
2020-09-24T09:57:00Z	station_09/multisens_09	Temperature	35.35
2020-09-24T10:47:00Z	station_09/multisens_09	Relative Humidity	30.78
2020-09-24T13:55:00Z	station_09/par_09	PAR	609
2020-09-24T14:45:00Z	station_09/multisens_09	Temperature	36.43
2020-09-24T15:29:00Z	station_09/par_09	PAR	74
2020-09-24T15:33:00Z	station_09/co2_09	CO2	484
2020-09-24T19:58:00Z	station_09/multisens_09	Relative Humidity	99.9
2020-09-24T22:41:00Z	station_09/multisens_09	Temperature	21.84
2020-09-25T04:16:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-25T04:16:00Z	station_09/par_09	PAR	0
2020-09-25T04:39:00Z	station_09/co2_09	CO2	517
2020-09-25T08:48:00Z	station_09/par_09	PAR	302
2020-09-25T09:43:00Z	station_09/multisens_09	Relative Humidity	35.12
2020-09-25T09:45:00Z	station_09/multisens_09	Temperature	36.7
2020-09-25T12:54:00Z	station_09/par_09	PAR	29
2020-09-25T13:03:00Z	station_09/multisens_09	Temperature	27.27
2020-09-25T13:23:00Z	station_09/multisens_09	Relative Humidity	97.47
2020-09-25T13:32:00Z	station_09/co2_09	CO2	367
2020-09-25T16:07:00Z	station_09/par_09	PAR	244
2020-09-25T16:07:00Z	station_09/co2_09	CO2	410
2020-09-25T16:09:00Z	station_09/multisens_09	Relative Humidity	44.83
2020-09-25T16:10:00Z	station_09/multisens_09	Temperature	33.6
2020-09-25T16:57:00Z	station_09/par_09	PAR	58
2020-09-25T16:58:00Z	station_09/multisens_09	Relative Humidity	45.83
2020-09-25T17:08:00Z	station_09/co2_09	CO2	487
2020-09-25T17:13:00Z	station_09/multisens_09	Temperature	29.47
2020-09-25T17:30:00Z	station_09/multisens_09	Temperature	29.26
2020-09-25T17:33:00Z	station_09/par_09	PAR	16
2020-09-25T17:35:00Z	station_09/co2_09	CO2	480
2020-09-25T18:01:00Z	station_09/multisens_09	Relative Humidity	61.16
2020-09-25T18:18:00Z	station_09/par_09	PAR	0
2020-09-25T18:22:00Z	station_09/co2_09	CO2	503
2020-09-25T18:42:00Z	station_09/multisens_09	Relative Humidity	52.85
2020-09-25T18:55:00Z	station_09/multisens_09	Temperature	27.05
2020-09-25T18:59:00Z	station_09/par_09	PAR	0
2020-09-25T19:03:00Z	station_09/multisens_09	Relative Humidity	56.57
2020-09-25T19:27:00Z	station_09/co2_09	CO2	488
2020-09-25T19:43:00Z	station_09/multisens_09	Temperature	26.87
2020-09-25T19:44:00Z	station_09/par_09	PAR	0
2020-09-25T20:04:00Z	station_09/co2_09	CO2	512
2020-09-25T20:05:00Z	station_09/multisens_09	Temperature	26.03
2020-09-25T20:23:00Z	station_09/multisens_09	Relative Humidity	61.35
2020-09-25T20:28:00Z	station_09/par_09	PAR	0
2020-09-25T20:40:00Z	station_09/multisens_09	Relative Humidity	63.38
2020-09-25T20:47:00Z	station_09/multisens_09	Temperature	25.89
2020-09-25T21:08:00Z	station_09/co2_09	CO2	508
2020-09-25T21:09:00Z	station_09/par_09	PAR	0
2020-09-25T21:35:00Z	station_09/multisens_09	Temperature	24.33
2020-09-25T21:39:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-25T21:40:00Z	station_09/co2_09	CO2	469
2020-09-25T21:51:00Z	station_09/multisens_09	Relative Humidity	100
2020-09-25T21:51:00Z	station_09/par_09	PAR	0
2020-09-25T21:55:00Z	station_09/multisens_09	Temperature	20.15
2020-09-25T21:55:00Z	station_09/co2_09	CO2	485
2020-09-30T08:25:00Z	station_09/multisens_09	Relative Humidity	93.2
2020-09-30T08:25:00Z	station_09/par_09	PAR	54
2020-09-30T08:25:00Z	station_09/co2_09	CO2	731
2020-09-30T08:28:00Z	station_09/multisens_09	Temperature	17.84
